crn,response,instructor
31430,improve the logistics of the course design your own syllabus and course requirements the tas are completely unsure about what is expected the course content taught in class is just slide reading and noin depth understanding of material is provided there is a lot to improve on this course,"Amor-Tijani, Ghita"
31430,better ta hours,"Amor-Tijani, Ghita"
31430,less computing power and less hours to run the code,"Amor-Tijani, Ghita"
31430,the course is perfect assignments challenge you and the classes prepare you for the assignments you get to learn a lot through assignments,"Amor-Tijani, Ghita"
31430,na,"Amor-Tijani, Ghita"
31430,assignments were wellconstructed and complex enough to encourage learning,"Amor-Tijani, Ghita"
31430,na,"Amor-Tijani, Ghita"
21186,given that this is his first time teaching prof raj is doing great he could revisit his slides to add more information and structure his lecture better,"Venkatesaramani, Rajagopal"
21186,i believe the material could have been more structured but given that the faculty was new and that this was his first time taking this course i believe he went above and beyond what i would expect a newprofessor would be able to do,"Venkatesaramani, Rajagopal"
21186, more informative slides and notes i personally like video simulations and the working behind algorithms and models  would appreciate more of them as they make the class extremely intuitive,"Venkatesaramani, Rajagopal"
21186,sometimes the professor goes a little fast especially when it is related to math concepts but he takes all questions and answers them however could pace down a little sometimes,"Venkatesaramani, Rajagopal"
21186,make the content and the lectures bit more detailed and organized,"Venkatesaramani, Rajagopal"
21186,discuss the papers he included under reading for the next lecture in class have more handson coding sessions in class and increase the character limit to more than 140 in his quizzes,"Venkatesaramani, Rajagopal"
21186,more tas for better doubt clearing when in need,"Venkatesaramani, Rajagopal"
21186,in the early part of the semester you can follow the powerpoint and learn a lot but later on its not so easy to follow,"Venkatesaramani, Rajagopal"
21186,1 there needs to be a lot more study material readings and notes ppts are not nearly enough they cannot serve as a resource for self study they merely delineate the topics covered in the lecture2 the teaching assisstants seem to change their office hours timings every other day3 have an unofficial prerequisite of basic probability and linear algebra maybe take the first two classes to share to the point high quality resources for these topics and keep a graded assignment to testthese topics since without these it is impossible to grasp anything from mdps and machine learning,"Venkatesaramani, Rajagopal"
21186,i feel like more informative slides would definitely help more but the professor also didnt have much time to prepare for this course and is definitely an iterative process that will only get better and better,"Venkatesaramani, Rajagopal"
21186,explain the concepts in more detail and make the teaching more engaging,"Venkatesaramani, Rajagopal"
21186,i found myself taking in a lot of technical information like formulas or howtos like how to get loss or something at once and often leaving class forgetting most of it im not sure if this is the fault of theinstructor or me probably mefirstly i think for parts where you writedraw instead of having slides having uploaded notes would be great to look back oversecondly why i think the fault is on me is because im not an ai student and i took this class to try it and i found that i dont really like it so it was easy for me to lose interest in class when so much wasthrown at me which lead to the aforementioned issueregardless though class was enjoyable,"Venkatesaramani, Rajagopal"
21186,typed up notes to review after lecture,"Venkatesaramani, Rajagopal"
21186,i know this was the first year teaching but i would have loved to have more resources and examples on current topics as well as supportive topics that are prerequesets as reminders to bring those behindup to speed,"Venkatesaramani, Rajagopal"
21186,provide more informationbackgroundexplanations in the slides for better review of concepts,"Venkatesaramani, Rajagopal"
21186,while the lectures were informative i think there are things he should have been better prepared for especially the mathy areas of the course where you would need to pay the most attention,"Venkatesaramani, Rajagopal"
21186,have more readings from texxtbooks for the class as just the notes and slides were not enough sometimes,"Venkatesaramani, Rajagopal"
21186,i really think the set of quiz is so unreasonable if you answer wrong one question you can only get 80 marks it may be reasonable to set 5 questions for a 5 points quiz now you can only get a100otherwise b80 which i think is not fairthe homework tries to include too many things sometimes the pdf is not same as the code description and needs to use campuswire to correct them the details are sometimes not so clear related tohomework i have to revise my homework several times according to the update in campuswire,"Venkatesaramani, Rajagopal"
21186,i hope the toughness of assignment 2 was a bit less,"Venkatesaramani, Rajagopal"
21186,maybe the lectures could be recorded so they can be revisited laterbetter in class resources could be used as the board was not visible properly in the class and sometimes it was difficult to hear him if the mic was not workingtas should be better prepared to answer questions related to the assignment as i found many times they werent able to clear doubts easily,"Venkatesaramani, Rajagopal"
21186,improve the expectations of the assignment sometimes i wasnt able to understand what was being asked of me until i spoke to the professor,"Venkatesaramani, Rajagopal"
21186,for me personally i felt that during assignment 3 which required heavy usage of pytorch as i had not used the library before and was not aligned with the terminologies it would have been very helpful ifprofessor had taken extra classes or shared some exercises so that i could have tackled the assignment better it does not make sense to teach the fundamentals in the regular class but since i never gotthe opportunity to use these libraries in my undergraduate program or while i was working doing this would have been helpful for me,"Venkatesaramani, Rajagopal"
21186,1 using a microphone if its a big class,"Venkatesaramani, Rajagopal"
21186,he couldve written some code during the class to demonstrate the concepts,"Venkatesaramani, Rajagopal"
21186,the instructor uses a color scheme for the slides that is friendly for color blindness issues however we had plenty of lectures where slides were projected on the chalk board instead of the projectorscreen since the colors of the chalk board and the projector screen is totally opposite the color blind friendly color scheme was not as viewer friendly in terms of readability against the dark backgroundchalkboard,"Venkatesaramani, Rajagopal"
21186,incredible instructor and course no changes,"Venkatesaramani, Rajagopal"
21186, added some more content into the slides atleast for later reference sometimes its hard to just look at the material provided for that class to recollect what was discussed during the class the notesprovided is not helpful enough,"Venkatesaramani, Rajagopal"
21186,take a few months off prepare the course material and then start teaching again,"Venkatesaramani, Rajagopal"
21186,the highlevel discussions on nlp and computer vision were interesting but i could not really follow the technical aspects and didnt feel like i have learnt much,"Venkatesaramani, Rajagopal"
21186,i think a recording would really help students reviewing the course material i understand that his lecture slides are supposed to be vague to make it easier to readsee but it does not help a lot when itcomes to reviewing using it homework can be phrased a bit clearer with what direction he wants it to be and there should be some scale that student can use to determine how correct they are with theirsolution without having to involve the ta or the professor and so far that is only available for assignment 1 the last homework can use a bit of an extension too since the final project is around the corner bythat point and its hard to juggle both at the same time,"Venkatesaramani, Rajagopal"
20299,walk through the assignments and explain,"Lee, Hyonho"
20299,they could add more leetcode questions to the classroom,"Lee, Hyonho"
20299,bridge the gap between exam and class material better,"Lee, Hyonho"
20299,post notes,"Lee, Hyonho"
20299,none,"Lee, Hyonho"
20299,firstly it would be good to create easytounderstand lecture files not just copy the clrs for those who dont have experience with cs its tough to understand the original textbooksecondly i would like you to get prepared before teaching we can feel your passion for algorithms but i think the teaching method doesnt fit most of us giving more simple or interesting examples andteaching step by step would be great,"Lee, Hyonho"
20299,perhaps providing some alternative learning resources besides the textbook as the writing in the book was quite complex,"Lee, Hyonho"
20448,dont cover too many things hardly able to remember anything or reduce the complexity of the assignments,"Penarrieta, Cristian"
20312,i think there should be more of a set structure planned in advance of what topics are covered each week and what book chapters correspond to the lecture i found myself often reading 3 chapters listed inthe syllabus as suggested reading and then we did not cover that material in class until a month later when the information was no longer fresh in my mind the topics and chapters listed for a given weekchanged regularly often with 1 days notice if we truly want to learn it is better to know in advance what will be covered in the following week so that we can read and supplement our learning please set thesyllabus before the start of the semester and announce changes to it to everyone preferably with some time for us to prepare and adequately read and learn the material,"Amjad, Tehmina"
20312,speak louder have clearer quiz and exam questions,"Amjad, Tehmina"
20312,the assignments and projects of this course are very bad its too few and too vague and too smallscale a largescale projectassignment with steptostep guide will help students better practice whatthey learned in lecturesalso since the lack of practice the quizzes and exams become more difficult and they rely more on remembering the course content instead of understand how they can be used,"Amjad, Tehmina"
20312,give more feedback on how we performed give study guide before exam the exam is extremely difficult and theres no curve on the score which made us struggled in getting a fair score the exam weightis too high,"Amjad, Tehmina"
20312,recording lectures would have been helpful,"Amjad, Tehmina"
20312,upload reading material including power point a few days before each lecture,"Amjad, Tehmina"
20312,it is better to enrich course content and assign more hands on assignment to let student know how to build an ir system or implement ir algorithms from scratch,"Amjad, Tehmina"
20312,be more clear in what needs to get done,"Amjad, Tehmina"
20312,it will be better to use inclass time more efficiently given the exams are very hard it will be helpful to provide clearer guidelines past exam examples before exams,"Amjad, Tehmina"
20312,there could be more coding assignments which play an important role as pratice of concepts learnt from class besides the pace of class is a little bit slow if more concepts or learning stuff could bepresented would be better,"Amjad, Tehmina"
19778,better organization of classroom content and syllabus,"Socha, Katherine"
19778,however algorithm course in cs major is not only about math but also about coding adding more helpful skills from coding side will helps a lot,"Socha, Katherine"
19778,1 please fix the technical issues and organize the canvas so that everything is in the right place2 please provide grades on time3 please use only one textbook for the course as students we spend 60 on an online required book and only use it 23 times the entire semester therefore kindly choose one of the following textbookscormens book dasguptas book or kleinbergtardos book,"Socha, Katherine"
19778,the instructor should focus a lot on stepping through whats being taught in class and covering the syllabus instead of spending a lot of time on trying to nudge the class towards the solution though intheory it sounds good in practice it just results in a lot of class time being wastedproblem sets were extremely difficult and frustrating to solve now i understand that as a masters level student i am expected to learn some concepts on my own and that the professor is not expected toteach every single thing in the syllabus but several problem sets included a lot of content that was not even mentioned in the class at all and that made it extremely difficult to complete themi strongly believe that that the structure of the course is to be blamed here i believe that the professor did everything that she could to help us go through this syllabusthis entire course was structured very poorly and i am beyond disappointed it felt like the course aimed to cover different topics just for the sake of covering it there was no structure to this course at alland it felt like we kept jumping from one concept to another in a haphazard manner the only reason as to why i was able to cope up with this course was because of the fact that i had previously some priorknowledge about some concepts that were taught in this course i could not imagine myself taking this course without the prior knowledge that i had,"Socha, Katherine"
19778,could make the teaching plan more organized,"Socha, Katherine"
19778,sometimes lectures were a little too surface level for the work asked of us in problem sets,"Socha, Katherine"
19778,i feel the course could have been more organized in terms of the material we followed and topics which were covered in the class,"Socha, Katherine"
39709,prefer more activities,"Bayat, Akram"
39709,everything is good,"Bayat, Akram"
39709,the ppt can be more concise and clear,"Bayat, Akram"
39709,exam tends to be a little bit more difficult than expect it would be great if we can have harder questions in homework for challenging ourselves but easier questions in exam for testing fundamentalknowledges,"Bayat, Akram"
17387,nothing,"Annunziato, Jose"
17387,there were occasional bugs in the hw code instructions but this is a minor issue,"Annunziato, Jose"
17387,check the code in the assignment make sure everything is correct,"Annunziato, Jose"
17387,the workload for this class is pretty high for this course for students are taking two classes andor looking for internship its stresful to finish the assignments on time it would be nice if the instructors canadjust the workload to a more reasonable amount or provides more guidanceexplanation for the homework,"Annunziato, Jose"
17387,exams are too tricky i found it hard to understand the basis of the code for some questions because things were named too similarly,"Annunziato, Jose"
17387,the lectures move more slowly,"Annunziato, Jose"
17387,have tas more responsible,"Annunziato, Jose"
17387,na,"Annunziato, Jose"
17387, have the kanbas assignment connect together better where at the end of the long process we have something working thats presentable and functioning,"Annunziato, Jose"
17387,no improvements needed,"Annunziato, Jose"
17387,tas need to be trained some tas are irresponsible they didnt know about the assignment and went to the office hour or grade the students assignment,"Annunziato, Jose"
17387,make it more logic from the overall standviewin our course the emphasis is often on instant responses rather than systematic learning moving from messy code to normalized code however ive found that this approach leaves a gap inunderstanding the overall architecturemoreover the challenging nature of messy code brings overwhelming workload pressure weekly i invest excessive time in dealing with messy codeim looking for a more efficient and concise approach thanks,"Annunziato, Jose"
17387,some assignment took too much time,"Annunziato, Jose"
17387,na,"Annunziato, Jose"
17387,more time to finish the lab,"Annunziato, Jose"
17387,the professor switched the course midway through from involved indepth challengebased material to copypaste fest as a result of workload complaints this drastically reduced the quality of thecourse and made homework assignments the equivalent of following a medium article would have been better standing by the standard set by earlier assignments and forcing people to actually coderather than copy paste,"Annunziato, Jose"
17387,lessen the workload,"Annunziato, Jose"
31750,the lectures were sometimes difficult to follow because of their length and complexity of the topics  i think that sometimes it was difficult to come away with the main ideas because of all the informationprovided in the slides,"Smith, David"
31750,nothing much 1,"Smith, David"
31750,lectures are way to dry people stopped showing up to class because we just couldnt follow the lectures i think the class just covers way to much information this could be split up into two classes also ithink the few lectures where we had a small in class activity were fine ie that one time we had to compress a file so professor needs to have something like that almost every lecture but that goes back tothe class needing to cover less information lastly the homeworks were very helpful in learning the content but there were only 4 of them so please add more maybe like 68 slightly smaller homeworksthat take a week to do overall the problem in my opinion lies more with the class than the professor but i hope the professor can adjust in the future,"Smith, David"
31750,the lectures given in class were way way way too dense to have any chance of being able to store all of the information or even take notes on it there was also so much lecture material that i felt that therewas no real benefit of going to class as there was no way i was going to remember to solve this i think the content in this course needs to be greatly cut down maybe cover half to two thirds of the contentthis semester each class just seemed like a fire hose of information and after 15 minutes i was usually unable to continue paying attention i think this sentiment was felt by most other students given thesevere lack of attendance in classi think there was also just such a huge lack of homework in the class the fact that we had only four homeworks one midterm and a final project for a 4000 level class is just crazy to me the homeworkswere all really good really interesting and were a good level of challenging i think we could have done with maybe 6 7 or even 8 homeworks over the semester these assignments is where i learned themost and also had the most fun in the classthe midterm was good i just feel like given the such huge amount of information covered in the course there was no real good way to study and the lack of reinforcement of knowledge outside of classmade it even more difficulti think there could have been a lot more room for interactivity during class i think that would have greatly improved attendance as well as made the class a lot less boringi also feel that there is no reason to have the class so theory based and having more homeworks would help greatly with this i think what makes northeastern cs so good is that it is so application based andthere was absolutely none of this during the course,"Smith, David"
31750,the project was very confusing to understand what i mean by that is we had very little idea about what is actually expected of us and the scope that the instructor is looking for this was exacerbated bythe fact that we didnt have any sample project to compare to so we could understand the extent to which we should evaluate our results to match the expectations of the course,"Smith, David"
31750,the instructor could have taught the concepts more clearly as it was like he,"Smith, David"
35155,na,"Dym, Brianna"
35155,course is already great,"Dym, Brianna"
35155,add an additional 12 assignments to explore more about the technologies,"Dym, Brianna"
35155,nothing,"Dym, Brianna"
35155,more clear questions in the assignemnt its better if they tell hoe they are grading,"Dym, Brianna"
35155,bring more challenging assignments,"Dym, Brianna"
35155,could have given more collaborative activities like discussion quizzes that may be done in groups,"Dym, Brianna"
10855,provide a little clearer instructions about some assignments eg in assignment about sparse matrix i have all junits passed but my marks were cut based on fact that i used get for all elements whilepremul and postmul may be you can include requirements like complete these tasks in on complexity etc,"Shesh, Amit"
10855,i felt like the assignments could have been more fun and interesting and engaging to students however the scope and the size of the assignments made it so we couldnt explore each aspect of theassignment thoroughly instead of adding 23 image manipulations we had to put 6 which made us focus on the logic of manipulating the image rather than the importance of design of our application,"Shesh, Amit"
10855,na,"Shesh, Amit"
10855,this course has been extremely satisfactory to me with the kind of course contents and the level of thought put in behind each lab and assignment,"Shesh, Amit"
10855,nothing i can think about he is best at what he does,"Shesh, Amit"
10855,nil,"Shesh, Amit"
10855,1 one of the complaints i have from this course is regarding the assignment autograder it is far too aggressive to the point where it sometimes even flags the syntax used by the professor in class aswrong eg underscore naming convention for private helper methods i get the point of enforcing style constraints to improve code quality i am not against that however i believe the currentconfiguration needs to be dialled down a notchjustification incorrect deductions by the java style checker take time to fix in every assignment it is time a student could better spend thinking about other code optimisationsin fact in many assignments the starter code given by the professor itself were flagged by the style checker eg too long javadoc description for a class2 ensure that there is lab per design pattern taught in class if the course calendar does not permit having labs for the last two or three design patterns there can be ungraded labs for them this wouldensure students get a chance to reinforce the concepts taught in class even if said concepts are taught at the end3 make the grading rubric more flexibleless aggressive excessive penalisation demotivates students from trying out new ideas the goal of grading should be to coursecorrect a studentsapproachcoding practices not discourage them from deviating from known methods i believe the current grading scheme rewards sticking to known methods and discourages exploration,"Shesh, Amit"
10855,i know that the design revolves around oop concepts and java makes the most advantage of it i really think that some versatility should have been offered for the choice of programming language to beused furthermore the assignments being related to only image manipulations were not that exciting maybe something different could have peaked my interest,"Shesh, Amit"
10855,lesser students so that there is more time during office hours and not as much rush or host more office hours if possible typical office hours wait time for the professor is extremely long ranging from 13hours,"Shesh, Amit"
10855,make the evaluation criteria clear to students beforehand before the evaluation and codewalks,"Shesh, Amit"
10855,maybe give more time for us to complete our assignments or labs,"Shesh, Amit"
10855,nothing it was up to the mark,"Shesh, Amit"
10855,instructor can put a note or ask students to go through some basic concepts of java before starting the assignments this is not a very strong suggestion but might help some individuals,"Shesh, Amit"
10855,i think the course structure is fine but a few of the concepts are rushed toward the end so maybe reduce some portion of it,"Shesh, Amit"
10855,incredible instructor and course no changes,"Shesh, Amit"
10855,na no complaints,"Shesh, Amit"
10855,the ta evaluation is extremely variable some tas are very generous and others arent this makes it extremely unfair,"Shesh, Amit"
10855,to enhance the overall course experience it might be beneficial for the instructor to consider slightly reducing the coursework load managing the current workload can be challenging and a moderateadjustment could contribute to a more balanced and manageable learning environment for students,"Shesh, Amit"
10855,provide some clearer instructions on assignments,"Shesh, Amit"
10855,as the name of the course is programming design paradigm and there are a lot of other programming languages apart from java there should be some focus towards how the designing remains thesamediffers when you are coding in any other language there should be some generic content across languages added to the course,"Shesh, Amit"
10855,there could have been more complex examples taken during the lecture so that it is better to understand the nuances of the concept which basic and simple examples dont highlight,"Shesh, Amit"
10855,the course is inherently selfsufficient and has been meticulously designed by the instructor requiring no additional modifications,"Shesh, Amit"
10855, probably tone down the intensity of the business logic of the code in assignments as i felt the time could have been better spent well on optimising the design improving it or even solving an even morecomplex design during office hours we have noticed that a ta is helping out only a single student for an hour or more and even 3 hours in few instances this could probably be avoided and set a timer of 15mins for eachstudent and could be asked to rejoin the queuethis could help bring down the unreasonably long waiting times in the office hours even though there are 4 tas available often,"Shesh, Amit"
11550,provide more organized assignments lectures demanded a lot of time on top of already demanding class work,"Annunziato, Jose"
11550,na,"Annunziato, Jose"
11550,upload lecture videos more promptly,"Annunziato, Jose"
11550,the instructor should have given more time for the project,"Annunziato, Jose"
11550,nothing much,"Annunziato, Jose"
11550,have a better office hour system for students many students facing waiting in line for almost a hour to get into the zoom meeting and i felt like theres not a very clear schedule like rubrics for tas to followif almost 80 students are facing the deployment problem and each of them goes to ask for help from ta it would cause lot of people waiting and not getting a better learning experience in this case a tacan make an announcement in piazza to answer deployment problem or to show tutorial for all students this is just an example thank you very much i learned a lot from this course and wish this course tobe better an better for infuture students,"Annunziato, Jose"
11550,reduce a little bit of course load,"Annunziato, Jose"
11550,na,"Annunziato, Jose"
11550,its hard to follow an instructor in class and do hw and still end up spending extra time rewatching the instructors video several times but the nice thing about recording is that you can see it until you learnit but its time consuming,"Annunziato, Jose"
11550,pretty much nothing but can be given us something realtime projects and tasks,"Annunziato, Jose"
11550,assignments can be a little more challenging without providing the entire starter code,"Annunziato, Jose"
11550,more challenging assignments avoid giving all the code,"Annunziato, Jose"
11550,the management of the ta group is messy,"Annunziato, Jose"
11550,na,"Annunziato, Jose"
11550,make the assignments less redundant,"Annunziato, Jose"
11550,everything is already perfect,"Annunziato, Jose"
11550,he is a very good professor,"Annunziato, Jose"
11550,lessen the amount of assignments exams quizzes,"Annunziato, Jose"
11550,hire better tas,"Annunziato, Jose"
11550,na,"Annunziato, Jose"
11550,his online material was out of date,"Annunziato, Jose"
11550,setup the khoury office hours app for this course the tas just have their zoom links and there is no transparency if the ta is available or not during their office hours many a times we would be just stuck inthe waiting room unaware if the ta is busy with a student or unavailable altogether,"Annunziato, Jose"
11550,cover best practicesvariable names on midterm were extremely difficult to keep straight ie asd dsa qwe ewq etc in the same question more thought was put into keeping vars straight rather than webdev concepts,"Annunziato, Jose"
40252,maybe reduce the number of questions in the problem set assignments which may help students have a better time management during the semester,"Mwaura, Jonathan"
40252,better management of the class material and coverage,"Mwaura, Jonathan"
40252,sometimes the assignment question can be asked more concisely,"Mwaura, Jonathan"
37421,providing more opportunities to practice working with react components and testing throughout the assignments can help to solidify what we learned,"Mitra, Joydeep"
37421,more in class activates current ones are amazing,"Mitra, Joydeep"
37421,make inclass activities a little more interactive this improved as the course went on,"Mitra, Joydeep"
37421,the instructor could further enhance the course by incorporating more interactive elements such as quizzes and practical exercises during the online sessions this would help reinforce learning and keepstudents more engaged additionally offering optional supplementary sessions on complex topics could provide additional support for those who may need more time to grasp the material lastly increasingthe frequency of feedback on assignments might also help students better understand their progress and areas for improvement throughout the course,"Mitra, Joydeep"
37421,please explain the concepts better only one slide and one example cannot help to do the assignments,"Mitra, Joydeep"
37421,class recording,"Mitra, Joydeep"
37421,the assignment specifications dont clearly delineate the description of a feature,"Mitra, Joydeep"
11382,align it with the latest developments and focus on the practical aspect,"Smith, David"
11382,the machine learning part feels overwhelming to grasp at times so professor could probably go in some details,"Smith, David"
11382,the course could be more interactive if the instructor didnt just go over the slides skipping the main ideas of the difficult probability formulas instead the instructor could point to the formula call its nameand then ask students to implement it in the midterm exam when the derivation of the formulas is skipped it becomes impossible to understand them completely use them efficiently and moreoverremember them additionally the pace of the lecture is too fast making it very hard to follow the instructor the attendance of the class dropped from 50 to 8 people with students showing up only for themidterm this is because reading the book is way more helpful than attending the lecturesthe assignment grading is another negative experience there is no rubric and no helpful feedback on graded assignments when you ask tas who havent taken this course before for help they do theirbest however they grade according to the key which is different from what they advised students to do,"Smith, David"
11382,please make lectures less dry,"Smith, David"
35156,more examples do the calculations on the board for more complex problems the last midterm was too long for the time that was given it could be made slightly shorter,"Amato, Christopher"
35156,midterm 2 was a bit too difficult although the grades were curved the wait until i got my results was brutal,"Amato, Christopher"
35156,the assignments could be split and be provided on weekly basis as towards the end the assignment weightage increased,"Amato, Christopher"
35156,keep exam simple as assignment,"Amato, Christopher"
35156,design the assignments and exams with tas more carefully since they are too hard for most students and contain many bugs which waste our time to figure them out,"Amato, Christopher"
35156,make clearer slides some slides are just bogged down by math and extra informationlet the students apply what we learned there was barely any coding in this course to see the fruits of our ai education homework assignments were centered around theory with written solutions andfilling out outcomes of methodsalgorithms which is still helpful but it only goes so far for our brains and our resume if we dont learn how to do anything practical in ai then our knowledge will just pass overour heads,"Amato, Christopher"
35156,maybe reduce workload,"Amato, Christopher"
35156,reduce the syllabus to make it less overwhelming,"Amato, Christopher"
35156,more support materials,"Amato, Christopher"
35156,the new hws had some errors and that increases the time required to do them accounting for that with extended deadlines might be helpfulalso need a lot more office hours,"Amato, Christopher"
35156,go over more concrete examples showing the specific math steps,"Amato, Christopher"
35156,need to better grasp the key idea in lecture need more examples to explain the concepts,"Amato, Christopher"
35156,reduce reinforcement learning material and and more on supervised learning,"Amato, Christopher"
35156,develop more online office hour like zoom to help more students to slove their problems,"Amato, Christopher"
35156,pace the course betterthe first exam covered very little and was made very simple which left us a ton of material to cover for the second exam on top of multiple long homework assignment on top of a large project the end ofthe semester was incredibly stressful and felt a little like we were being punished for the professor not pacing the class correctly,"Amato, Christopher"
40250,not in relation to professor but if an additional web dev class was offered to have more time to work with all the different tools and frameworks,"Bogden, Philip"
40250,sometimes homework due dates were a little confusing but otherwise no notes,"Bogden, Philip"
40250,nothing,"Bogden, Philip"
40250,id appreciate slightly more time spent in class discussing theoretical concepts we spent a lot of time in active programming work which i really enjoyed but i think a few more minutes of each class couldhave been focused on theory structure or best practices since often our assignments were to finish the inclass activities it would have been okay to have the inclass activities get slightly less time,"Bogden, Philip"
40250,maybe some additional readings information tutorials about different frameworks or beginning each class with a here is the big idea for today and what i want you to leave todays class having learnedhe does do this but i think maybe needs to be a bit clearer in what will be covered and how it fits into the big picture,"Bogden, Philip"
11209,provide better instructions for content beyond search and markov chains examples in class sometime became confusing because of the convoluted examples used homeworks were extremelyinconsistent often times context of problems were confusing where the professor admit that the context is confusing there were many instances where the question was wrong or misleading as wellgrading also became an issue where often times tas were proven to be incorrect i often wonder whether the tas graded correctly because some of the questions the tas or professor refuse to give thesolution and i question how grading was performed overall i just got tired of bad homework problems bad ta gradings trying to understand confusing material that he teaches but is completely clear froma previous professor i have taken at neu i have had many excellent professors at neu who taught better and this professor failed to deliver,"Amato, Christopher"
11209,professor amatos lectures are dry and seem to be built around a level of student interaction that he doesnt get homework often felt like it was coming out late or based on material we hadnt gotten toyet the pace of the class felt very confused,"Amato, Christopher"
11209,tas did not seem knowledgable in subjectmore oh times with professor that worked better in the weekly schedule ie not the day ps were duemore examples in classhave ps ready earlier,"Amato, Christopher"
11209,the professor should explain the concepts and at least implement the algorithms in the class instead of assuming that students will understand everything just from ppt,"Amato, Christopher"
11209,the cs188 assignments both problem sets and programming assignments need to be replaced the slides as well,"Amato, Christopher"
11209,instructor could grade performance more fairly and provide homework solution so students do not repeat same mistakes in exam,"Amato, Christopher"
11209,adding more basic concepts in regard to machine learning and explaining concepts clearly,"Amato, Christopher"
11209,get more tas since there are only 4 tas and they dont respond on piazza as well as dont know the concepts when visiting office hours could provide solutions of the problem sets,"Amato, Christopher"
40251,better organization the lectures did not line up with homework assignments or modules which made the course hard to follow additionally while i appreciate the professors use of technology to provide abetter class experience the use of teams made the course more confusing than necessary it was hard to find the course information materials and supplementary materials and because i do not receivenotifications from teams through the web application i often missed announcementsdiscourse additionally it seemed that office hours were more accommodating to students who did not work during theday,"Mwaura, Jonathan"
40251,the only thing i found a little challenging was navigating teams gradescope canvas i was always worried i would miss something,"Mwaura, Jonathan"
40251,its a lot of material to cover in a short time i have seen these algorithms twice now from undergraduate in a graduate level course i would have expected to see more focus on fewer algorithms andtechniques with deeper analysis of each one this could just be my ignorance of 5000 level or it could be that ne is catering to students in the align program,"Mwaura, Jonathan"
40251,please update the syllabus to state the expected hours students need to dedicate to this class i spent on average 30 hours per week for the this class it would helpful to advise students the expectation forthis class is well above the mandatory 1016 hours graduate classesthe textbook introduction to algorithms by thomas cormen charles leiserson ronald rivest and clifford stein was fantastic the other textbook algorithm design by jon kleinberg and eva taros was notuseful in parallel most of the northeastern module videos were not useful and unpractical a suggestion would be to update those module videos for this class,"Mwaura, Jonathan"
40251,improve assignments and quizzes the topic in the problem set is always ahead of what we learned in the class as a result students struggle to catch up on assignments dont release all quizzes at the end ofthe semester grade assignments on time not after weeks reply to students messages and dont ignore them publish assignment grading rubrics thats why students know how to write answers toassignment questions,"Mwaura, Jonathan"
11744,assignments could have been paced better otherwise the course is highly recommended,"Smith, David"
11744,he could be more transparent about the deadlines and what each homework is going to be about he should adapt the course to our current time not have slides based on a 2010 book i think we shouldvehad more practical assignments and one which included scraping,"Smith, David"
11744,pace the course better,"Smith, David"
39756,update homework rubric on time,"Guerra Gomez, John Alexis"
39756,make a clearer syllabus in homework session,"Guerra Gomez, John Alexis"
39756,na,"Guerra Gomez, John Alexis"
39756,nothing prof john is the best ,"Guerra Gomez, John Alexis"
39756,i have no idea i think current is good maybe edit the assignment ahead of time,"Guerra Gomez, John Alexis"
39756,maybe it would be better to put things we mentioned in classes in the canvas modules every week we have plenty of links to the interesting resources published on slack but sometimes i get lost in themessage stream and forget to read them all,"Guerra Gomez, John Alexis"
39756,its interesting to learn about pdp on a software hardware platform instead of just the web this provides more opportunities for students to apply for jobs in line with market needs,"Guerra Gomez, John Alexis"
39756,i think we spent a solid amount of time learning a programming language instead of the different programming paradigms this is something that could be improved,"Guerra Gomez, John Alexis"
39756,professor is constantly changing honestly i enjoy this uncertainty in classroom as well except for the implicitness of assignments requirements i hope i can learn various aspects through changes in classwhile knowing the exact expectation of assignments so i can focus on what should i do,"Guerra Gomez, John Alexis"
15054,if both canvas and handins are being used then i want the percentage weightage or points for each assignment to be mentioned in canvas this would be more helpful for new students who might havemissed out on handins,"Shesh, Amit"
15054,i would say nothing just should have made video lectures public from the start  maybe only that,"Shesh, Amit"
15054,not sure maybe assignment 3 could have been easier,"Shesh, Amit"
15054,i am happy with the syllabus and the way the course was presented,"Shesh, Amit"
15054,na,"Shesh, Amit"
15054,really the only thing would be to shore up the corner cases of the assignments that could go one way or another,"Shesh, Amit"
15054,having a clearer understanding of the expectations for the selfevaluation would have allowed for better preparation and integration of these elements into the project i believe this is where i missed out onmarks which im not pleased about a better grasp of these expectations could have helped me achieve a higher score,"Shesh, Amit"
15054,nothing more,"Shesh, Amit"
15054,a little more feedback from the professor on our assignments instead of just from the tas would be helpful,"Shesh, Amit"
15054,i have 0 complaints it was great,"Shesh, Amit"
15054, i could not find flaw in his methodology or his course content but i do wish the classes were a bit spread out instead of having a fairly long class time,"Shesh, Amit"
15054,have extra sessions for student with no programmingwork experience apart from lecture hours office hours and labs so people like us would feel a little less intimidated concept in class were explainedwell but for people that take time to understand or grasp a concept the lectures could seem a little fast paced,"Shesh, Amit"
40243,na,"Dym, Brianna"
40243,course is already great,"Dym, Brianna"
40243,add an additional 12 assignments to explore more about the technologies,"Dym, Brianna"
40243,nothing,"Dym, Brianna"
40243,more clear questions in the assignemnt its better if they tell hoe they are grading,"Dym, Brianna"
40243,bring more challenging assignments,"Dym, Brianna"
40243,could have given more collaborative activities like discussion quizzes that may be done in groups,"Dym, Brianna"
